rank,mlb_player_id,full_name,current_age,primary_position,current_team,highest_level_name,total_milb_pa,pred_mlb_wrc_plus,pred_mlb_woba,pred_mlb_avg_ops,composite_score,weighted_prospect_score
1679,820835,Kade Snell,23.195071868583163,OF,,A+,112.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0428914081446348,0.1570967709946182
1680,695742,Hudson White,23.16495550992471,C,,A+,271.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.042888891760209144,0.14761872633449502
1681,801903,Brock Tibbitts,23.01163586584531,C,,A,267.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04288375105941326,0.10075150961332491
1682,682656,Sergio Campana,23.529089664613277,OF,,A+,563.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04287654914281207,0.2621195824078837
1683,692031,George Feliz,23.04722792607803,OF,,A,165.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04286114764092853,0.10960801647748437
1684,691402,Andruw Salcedo,23.025325119780973,C,,A,90.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04281917468882387,0.09967098708627203
1685,695477,Slate Alford,23.12662559890486,3B,,A,125.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04280732232431585,0.12928938185634614
1686,694049,Nomar Fana,23.028062970568104,LF,,A,212.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04264742181397953,0.0867168146289932
1687,684872,Jose Hernandez,23.405886379192335,C,,A+,328.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04262051555923756,0.20095955110852612
1688,691584,Yeremi Villahermosa,22.978781656399725,C,,A,109.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04261773608439163,0.06971733457951808
1689,800715,Jackson Nicklaus,23.033538672142367,SS,,A,210.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.042615345859473935,0.0857765131202631
1690,701837,Kavares Tears,23.121149897330596,OF,,A,475.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04259560797367229,0.11050607903076659
1691,701437,Jaden Rudd,23.145790554414784,OF,,A,495.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.042586410067037644,0.11723456277208504
1692,812470,Joe Redfield,23.972621492128678,OF,,A+,569.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04257998401934516,0.3876840842834522
1693,690983,Hunter Haas,23.50444900752909,SS,,A+,794.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04256682505592419,0.22814829567592626
1694,828473,Zach Evans,23.23066392881588,SS,,A+,105.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04256141506623901,0.14118154075523565
1695,682631,Eduarqui Fernandez,23.88227241615332,OF,,A+,817.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04256047508508872,0.3543305976948702
1696,691261,Jose Pastrano,23.071868583162217,SS,,A,403.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04252453000598152,0.08993342894516511
1697,692490,Cristian Feliz,23.085557837097877,RF,,A,303.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0424919610265111,0.09141394738046023
1698,701777,Wilson Weber,23.397672826830938,C,,A+,72.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04236099532577566,0.1768401521912725
1699,691483,Luis Perez,22.95687885010267,LF,,A,60.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04234505925431763,0.041528037645651834
1700,682625,Antonio Gomez,23.901437371663246,C,,A+,921.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04231833324991835,0.3399804691898576
1701,694786,Ian Farrow,23.20328542094456,OF,,A,183.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.042304058693047056,0.11180231818952366
1702,694380,Jack Moss,23.939767282683093,1B,,A+,437.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04229139955269108,0.3509669163796573
1703,694318,Austin St. Laurent,23.238877481177276,3B,,A,532.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04226109764248962,0.11918136452011559
1704,701737,Myles Smith,23.249828884325805,OF,,A+,163.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0422586952048303,0.12234573377612065
1705,812518,Camden Janik,23.23066392881588,C,,A,150.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04221452051047452,0.11286269158473106
1706,692334,Carlos Rojas,23.20602327173169,C,,A,310.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.042199720671162,0.10413839258517905
1707,814435,Jacob Sharp,24.06297056810404,C,,AA,400.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.042186151916659205,0.3851809242741167
1708,801537,Nathan Humphreys,23.145790554414784,OF,,A,102.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04218371169104812,0.08460588884028637
1709,682732,Gabriel Moncada,23.808350444900753,1B,,A+,781.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04218005063749945,0.2961000408018642
1710,682898,Ricardo Balogh,23.249828884325805,SS,,A,397.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04217211403828445,0.11526561160509301
1711,682799,Elio Prado,23.857631759069132,CF,,A+,1031.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04216533541367067,0.31163470296068285
1712,682793,Bryan Gonzalez,24.05475701574264,OF,,AA,490.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.042101265188303996,0.3747804045942155
1713,833458,Justin Stransky,23.077344284736483,C,,A,51.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0420835877595373,0.05606114398422091
1714,802541,Bryan Broecker,23.698836413415467,C,,A+,494.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04206615909371294,0.24960029552943314
1715,692446,Miguel Villarroel,23.79192334017796,SS,,A+,895.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.042044912426419834,0.27892188787316946
1716,678285,Fabian Pertuz,25.100616016427104,SS,,AA,877.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04202139101252579,0.7795603155856534
1717,807720,Garret Forrester,23.906913073237508,3B,,A+,540.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.042003227948562566,0.31451335913428136
1718,693309,Isaiah Greene,24.109514031485283,OF,,A+,790.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04198876172134957,0.3843607808377987
1719,815067,Aidan Longwell,23.975359342915812,1B,,A+,846.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0419647248237129,0.3348712562636286
1720,805931,Caleb Hobson,23.704312114989733,OF,,A+,812.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04194971188939756,0.24149432337568152
1721,693832,Tre Richardson,23.849418206707735,SS,,A+,771.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04194767191629863,0.2900224276416998
1722,695276,Jacoby Long,23.28542094455852,OF,,A,70.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.041933516936408295,0.1066374821105672
1723,682714,Yoander Rivero,23.876796714579054,2B,,A+,425.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04193070402620656,0.2978912429274173
1724,694399,Elijah Nunez,23.838466803559207,OF,,A+,509.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04189881262045482,0.2820845258017268
1725,703070,Loidel Chapelli,23.800136892539356,OF,,A+,794.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04186019558844412,0.26581278647466805
1726,814806,Barrett Riebock,23.19233401779603,OF,,A,87.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04185169822363535,0.07166231081794854
1727,684712,Wilber Sanchez,23.627652292950035,SS,,A+,1011.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04184050035108511,0.2070475190167081
1728,695708,Satchell Norman,23.21423682409309,C,,A,114.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.041827203523229585,0.07627382227394017
1729,691949,Jake Vogel,23.98904859685147,CF,,A+,1241.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0417998345382863,0.32521655428192126
1730,800959,Nick Goodwin,24.087611225188226,SS,,A+,520.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04178763354144487,0.3587700142443723
1731,807740,Luke Shliger,24.035592060232716,C,,A+,643.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04173298328493044,0.3356117951685143
1732,823759,Eric Genther,23.312799452429843,OF,,A,58.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04173021230382288,0.09833745277649966
1733,683529,Milkar Perez,23.978097193702943,3B,,A+,1308.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04166980068293447,0.3100392360918101
1734,691944,Mac Guscette,23.64681724845996,C,,A+,187.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04164215920187627,0.196486761236143
1735,684109,Jesus Bugarin,23.849418206707735,OF,,A+,978.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04160776608191374,0.26066204345482435
1736,692615,Jhonny Perdomo,23.33196440793977,SS,,A,321.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04159901325581736,0.09341875934503545
1737,802469,Travis Honeyman,24.016427104722794,OF,,A+,288.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04158854681042174,0.31622973461592147
1738,692650,Carlos Amaya,23.7782340862423,C,,A+,159.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.041583224534132615,0.23469495609162522
1739,696291,Jordan McCants,23.38398357289528,SS,,A,914.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04153004430907152,0.10374683098872273
1740,814430,Brett Callahan,23.9315537303217,OF,,A+,552.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04150114860676644,0.27931276847932346
1741,802474,Cameron Leary,23.901437371663246,OF,,A+,230.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04148877337888158,0.2679730556109074
1742,804503,Bradley Frye,23.252566735112936,SS,,A,50.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04146210290028635,0.058030208141815275
1743,693819,Kyle Nevin,24.128678986995208,OF,,A+,805.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.041423884594357176,0.3411238685824361
1744,813842,Chase Call,23.392197125256672,OF,,A,129.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0414067481877812,0.09607665334385436
1745,694310,Bryson Ware,24.777549623545518,3B,,AA,860.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04139109265204606,0.5832520868862432
1746,814781,Jonathan Hogart,23.43874058863792,OF,,A,107.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04137456946461115,0.10783055619882438
1747,815325,B.Y. Choi,23.44147843942505,SS,,A,106.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04136754431806415,0.10809808091130413
1748,694806,Brandon Eike,24.019164955509925,3B,,A+,479.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04116932557510953,0.28038512211242833
1749,672013,T.J. Schofield-Sam,24.301163586584533,3B,,A+,1209.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04113522474667737,0.3772286910672794
1750,805964,Stanley Tucker,23.463381245722108,OF,,A,288.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04110582982729435,0.09311214906126257
1751,827264,Ryan Picollo,23.45516769336071,OF,,A,304.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04106075659952301,0.08680969281878863
1752,801822,Jackson Feltner,24.05201916495551,1B,,A+,361.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04104654207071543,0.280937190411242
1753,683536,Jose Escorche,23.444216290212182,SS,,A,304.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04102425579917041,0.08038452900033637
1754,678832,Yunior Garcia,24.194387405886378,OF,,A+,649.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.040997819982627734,0.32651761427871545
1755,807728,Carter Graham,24.057494866529773,1B,,A+,587.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04098085032675868,0.2770450061658871
1756,809945,Jonah Advincula,24.752908966461327,OF,,AA,726.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04097543130781089,0.5341188990803742
1757,813852,Trey Paige,24.91170431211499,3B,,AA,829.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04096495658546405,0.5971641932270689
1758,690958,Drew Bowser,24.016427104722794,3B,,A+,568.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.040932921169600886,0.258695934840528
1759,813841,Jonah Cox,24.177960301163587,CF,,A+,1177.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.040931536891322076,0.31478547563328624
1760,682867,Luis Pineda,23.5564681724846,C,,A,434.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04092678009699047,0.10720593950434724
1761,815586,Joe Olsavsky,23.529089664613277,SS,,A,419.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04091762533503385,0.09785220415102494
1762,688392,Terence Doston,25.04312114989733,CF,,AA,512.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04091267358638174,0.6466979204268448
1763,826545,Brendan Durfee,24.188911704312115,C,,A+,468.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04089897174084169,0.31575461353174433
1764,678594,Randy Florentino,25.259411362080765,C,,AA,543.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04087728077899083,0.7363330407930266
1765,694281,Tomas Frick,24.99110198494182,C,,AA,386.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04086484363304775,0.6202973526729394
1766,815755,Kevin Bruggeman,24.205338809034906,C,,A+,650.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.040842651576447696,0.316544416732229
1767,687616,Jimmy Obertop,25.322381930184804,C,,A+,150.0,0.11233726552800677,3.700895102313884e-05,8.811655005509249e-05,0.04083416511993152,0.38940371882982305
1768,806314,Beau Brewer,23.94524298425736,3B,,A+,309.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04083357277156504,0.22581089781421876
1769,677338,GJ Hill,25.021218343600275,SS,,AA,700.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.040807548183356815,0.6272980970404906
1770,803102,Cooper McMurray,23.802874743326488,1B,,A+,80.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.040750593359209726,0.17130577159230456
1771,683152,Michael Curialle,24.31211498973306,SS,,A+,811.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.040722503794358864,0.34394823439000066
1772,801932,Alex McCoy,23.65776865160849,OF,,A,226.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.040691470579837345,0.119385092442991
1773,673901,Vaun Brown,27.293634496919918,OF,,AA,893.0,0.11202839674972623,0.0001240042740774363,0.0002952482716129436,0.04067740974345145,0.515420515070927
1774,700083,John Bay,24.396988364134156,OF,,A+,108.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04067171110665494,0.3702151790052099
1775,687545,Blake Robertson,24.38877481177276,1B,,A+,923.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04063452717936712,0.363823509834613
1776,695023,Eddie Park,24.128678986995208,OF,,A+,472.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04063028258178468,0.27072833086048426
1777,694369,Cole Foster,24.0,SS,,A+,446.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04060284661914725,0.22415619483920118
1778,694939,Marcus Brown,24.06570841889117,SS,,A+,879.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04057429620909456,0.24404171572418498
1779,801176,Cam Fisher,24.32306639288159,OF,,A+,360.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.040552897600677144,0.33257327402458287
1780,694552,Jack Payton,24.16974674880219,C,,A+,552.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0405435099648277,0.27732855919933386
1781,678807,Carlos Santiago,24.20807665982204,SS,,A+,571.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04051106551555838,0.2878754933642149
1782,702068,Cole Gabrielson,25.259411362080765,OF,,AA,652.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04051010617522597,0.6997778172091967
1783,690962,Michael Brooks,23.616700889801507,SS,,A,103.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04049528231755586,0.08977239079141253
1784,824615,Connor Hujsak,23.701574264202602,OF,,A,515.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04043681838164886,0.11169643119608244
1785,683106,Mahki Backstrom,23.994524298425734,1B,,A+,403.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04042420196489468,0.20665784146414334
1786,687942,Torin Montgomery,24.435318275154003,1B,,A+,798.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04040845600799145,0.3602564279901801
1787,815133,Cameron Sisneros,24.35318275154004,1B,,A+,239.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.040383739155514436,0.3281169078345565
1788,682695,Yohander Martinez,23.748117727583846,SS,,A,373.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04037892224024552,0.12165566992610159
1789,702214,Harry Owen,23.589322381930184,C,,A,188.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.040340055399526946,0.06809412682791367
1790,800953,Brady Day,23.592060232717316,SS,,A,87.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04033798242646524,0.06877303739811629
1791,688617,Michael Snyder,25.059548254620122,3B,,AA,517.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04031101587515142,0.5949916872220864
1792,805366,Cole Urman,24.197125256673512,C,,A+,325.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04031093193589768,0.26615578970519016
1793,686577,Keoni Cavaco,24.35044490075291,SS,,A+,510.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04030994293847533,0.3204401925226832
1794,814816,Johnny Tincher,24.12046543463381,C,,A+,456.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04021614075111915,0.2311694617429981
1795,690994,Ethan Long,24.413415468856947,1B,,A+,229.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04016161512789296,0.32972204451861997
1796,677319,Cameron Barstad,24.856947296372347,C,,AA,1000.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04015895513456882,0.49795036040107804
1797,814528,Sam Kulasingam,24.246406570841888,3B,,A+,642.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04014811962311942,0.2688479338586979
1798,694320,Jack Costello,24.39425051334702,3B,,A+,560.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.040147450720886636,0.3214858215219481
1799,689880,Myles Emmerson,27.40041067761807,C,,AA,662.0,0.14802084356449285,2.7097279376782397e-06,6.4517331849481895e-06,0.0401420049403713,0.6218560777128135
1800,803139,Pierce Bennett,24.279260780287473,2B,,A+,338.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04013628725771618,0.2793619803072086
1801,801698,Ryan Wilson,23.737166324435318,OF,,A,427.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04013160255552877,0.09699997672646077
1802,688714,Ryan Cermak,24.35044490075291,SS,,A+,445.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04008081503674132,0.2996715830838544
1803,683318,Ryan Leitch,24.11772758384668,C,,A+,252.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04005641013936007,0.21607571515530183
1804,827629,Austin Machado,24.32580424366872,C,,AA,79.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.040028248431014324,0.2861196875199849
1805,801039,John Garcia,25.034907597535934,C,,AA,1060.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03999151177514838,0.5537102540774195
1806,681142,Justice Thompson,25.251197809719372,OF,,AA,1031.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03997934880232377,0.6434018512641899
1807,702208,Dillon Tatum,25.374401095140314,C,,AA,524.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.039958285441232484,0.6949676783933455
1808,683459,Dayro Perez,23.685147159479808,SS,,A,121.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03995583942485003,0.06554870112495456
1809,680713,P.J. Hilson,25.11978097193703,OF,,AA,1014.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03994794207083906,0.5846075526633218
1810,703813,Wooyeoul Shin,23.772758384668034,1B,,A,236.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03991881216181803,0.0901324701329417
1811,814394,Colin Summerhill,24.177960301163587,C,,A+,98.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0399065644926684,0.223432417082659
1812,694541,Alan Espinal,23.72621492128679,C,,A,257.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03988040348253051,0.07206314604345425
1813,703742,Edrick Felix,23.731690622861056,2B,,A,135.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03986251144349397,0.07226621322976481
1814,690996,T.J. McCants,24.33949349760438,OF,,A+,300.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.039851427152666374,0.27498601994373617
1815,691939,Jake DeLeo,24.358658453114305,OF,,A+,558.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.039831859641295445,0.28002989317316457
1816,693746,Frank Hernandez,23.82751540041068,LF,,A,208.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03978720495483671,0.09635251314241156
1817,702110,Matt Suggs,25.35523613963039,C,,AA,483.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03977863448765552,0.6684523129141619
1818,678986,Jesus Moreno,24.479123887748116,C,,A+,152.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.039748407403399764,0.3158063383200477
1819,689909,Jadiel Sanchez,24.413415468856947,OF,,A+,1006.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.039738396637536394,0.2911211874024349
1820,683563,Juan Jerez,23.860369609856264,2B,,A,466.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0397007217324981,0.09946513419068229
1821,801533,Miguel Santos,24.57494866529774,2B,,A+,317.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03968378313309177,0.34504802350228647
1822,683485,Nelson Beltran,23.7782340862423,SS,,A,472.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03965271735899401,0.06904872997516599
1823,832110,Daniel Rogers,23.835728952772072,C,,A,65.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0396279355299186,0.08525432119963369
1824,694953,C.J. Pittaro,23.978097193702943,SS,,A+,90.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03962734675143374,0.13145857320440985
1825,807949,Daniel Perez,23.83025325119781,OF,,A,126.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0395008139922151,0.07253912569715068
1826,683539,Cristopher Barete,23.82751540041068,CF,,A,474.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03948167174270913,0.07001532925498655
1827,806538,John McHenry,24.306639288158795,2B,,A+,378.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03945956907340007,0.22798989379606419
1828,823185,Zane Zielinski,24.197125256673512,SS,,A+,483.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03944448620012731,0.18878814148093145
1829,682934,Dionmy Salon,23.887748117727583,C,,A,591.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.039422090397637485,0.0841668532197016
1830,693809,Dilan Granadillo,24.39151266255989,C,,A+,237.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03934856731189416,0.24778935224687468
1831,682770,Victor Diaz,23.86858316221766,C,,A,105.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03932409266170437,0.06952611474074856
1832,694045,Brayan Hernández,23.906913073237508,C,,A+,334.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03929814729997108,0.07958571240897098
1833,695289,Dustin Crenshaw,23.904175222450377,2B,,A,101.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03928056859650156,0.07717758967758967
1834,687073,Yan Contreras,24.687200547570157,SS,,A+,213.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03927320888037437,0.34863383168250256
1835,689235,Yassel Pino,24.01095140314853,3B,,A,730.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03926908286208317,0.11088843852664801
1836,687628,Justin Boyd,24.525667351129364,RF,,A+,288.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03924148324084829,0.28607859406913755
1837,805956,Kai Roberts,24.566735112936346,OF,,A+,459.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03916600126247571,0.29405175771827413
1838,694070,Yhoswar Garcia,24.0684462696783,CF,,A,540.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03915390400448036,0.11971390222669376
1839,822624,Kevin Fitzer,23.978097193702943,1B,,A,469.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.039114509064622,0.0866189356233604
1840,690969,Kellum Clark,24.465434633812457,OF,,A+,304.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03907526548992315,0.24911402952112865
1841,814514,AJ Salgado,24.060232717316907,3B,,A,85.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.038989955323535934,0.10254966729151511
1842,689355,Brett Roberts,24.57494866529774,SS,,A+,557.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.038953226170926815,0.27733101424635276
1843,694336,Dom Johnson,24.588637919233403,OF,,A+,812.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03893428540241209,0.28055985912717596
