rank,mlb_player_id,full_name,player_type,current_age,age_tier,primary_position,current_team,highest_level,pred_mlb_wrc_plus,combined_age_factor,prospect_value_score
557,828335,Titus Dumitru,Hitter,22.39561943874059,Premium Prospect,OF,0,A+,82.85534150612959,0.7098426175979038,64.01149183143788
558,701800,Carlos Linarez,Hitter,23.956194387405887,Standard Prospect,C,0,AAA,84.9447004608295,0.6359041316910486,64.0000498926576
559,694351,Jacob Berry,Hitter,24.42710472279261,Standard Prospect,3B,0,AAA,89.58624228146311,0.4982514402987464,63.93200512204307
560,801957,Dub Gleed,Hitter,23.10198494182067,Standard Prospect,3B,0,AAA,89.16571428571429,0.982679386932748,63.82030982497174
561,691405,Juan Benjamin,Hitter,22.455852156057496,Premium Prospect,SS,0,A+,84.12265288544359,0.6867805183968043,63.660389725491655
562,687272,Tucker Flint,Hitter,24.50924024640657,Standard Prospect,OF,0,AAA,90.3708108108108,0.4773415104598275,63.64787937961907
563,822501,Jon Jon Gazdar,Hitter,23.600273785078716,Standard Prospect,SS,0,AA,87.56704119850187,0.5490543780887919,63.59814367782222
564,685337,Sergio Tapia,Hitter,23.123887748117728,Standard Prospect,C,0,AAA,85.62618181818182,0.9718769420460096,63.56562842388217
565,694203,Denzer Guzman,Hitter,21.66461327857632,Premium Prospect,SS,0,A,80.37575757575758,0.8597952263420753,63.39843423298542
566,701339,Marek Houston,Hitter,21.4839151266256,Premium Prospect,SS,0,A+,83.17818181818181,1.3918214398240036,63.12709031584407
567,695223,Javier Francisco,Hitter,22.90759753593429,Premium Prospect,SS,0,AAA,85.27272727272727,1.0837229456267028,63.07119763145733
568,691685,Jean Perez,Hitter,24.21902806297057,Standard Prospect,IF,0,AAA,83.22356495468279,0.555170503736665,63.0674614733604
569,678489,Jorge Barrosa,Hitter,24.637919233401774,Standard Prospect,LF,0,AAA,91.49482071713147,0.4462415490002041,62.607118174512536
570,677342,Brock Jones,Hitter,24.531143052703623,Standard Prospect,OF,0,AAA,90.22404933920706,0.471907240382258,62.592110766560616
571,687282,Gabriel Rincones Jr.,Hitter,24.59958932238193,Standard Prospect,OF,0,AAA,90.25276073619632,0.4552993356801756,62.21980200930552
572,800412,Jose Rodriguez,Hitter,20.32854209445585,Elite Youth,OF,0,A,77.651843575419,1.7938230182462067,62.15979774512253
573,694815,Jack Hurley,Hitter,23.572895277207397,Standard Prospect,OF,0,AA,84.11428571428571,0.5572510574790461,62.052684368373534
574,703890,Enzo Paulino,Hitter,21.371663244353183,Premium Prospect,OF,0,A+,79.72738853503185,1.4770091753988268,61.822994308335375
575,687515,Colby Thomas,Hitter,24.698151950718685,Standard Prospect,RF,0,AAA,91.83642128603104,0.4323506264543387,61.81233519401142
576,702662,Dylan Dreiling,Hitter,22.477754962354556,Premium Prospect,OF,0,A+,82.95483870967742,0.6785678641112175,61.652940781367874
577,800294,Waner Luciano,Hitter,20.733744010951405,Elite Youth,SS,0,A,80.3944966442953,1.4411861675354771,61.63123778262373
578,691416,Esteban González,Hitter,22.55715263518138,Premium Prospect,CF,0,A+,83.57723577235772,0.6495529590602906,61.5876002469962
579,690956,Werner Blakely,Hitter,23.627652292950035,Standard Prospect,OF,0,AA,86.3136,0.540970143844714,61.54059424120802
580,800516,Alberto Hernandez,Hitter,21.675564681724847,Premium Prospect,SS,0,A,80.48682926829268,0.8544751447753743,61.38079061919519
581,801248,Erick Alvarez,Hitter,20.68172484599589,Elite Youth,2B,0,A,78.84081632653061,1.482528932182207,61.339444805335496
582,696083,Leonel Espinoza,Hitter,22.50513347022587,Premium Prospect,SS,0,A+,83.4272952853598,0.6684299296292936,61.26021006992144
583,702679,Demetrio Crisantes,Hitter,21.089664613278572,Premium Prospect,SS,0,A,85.0264406779661,1.1857741158507298,61.18751884126224
584,694215,Hans Montero,Hitter,21.78781656399726,Premium Prospect,2B,0,A,80.9936551724138,0.8016502999568118,61.03900550251643
585,807737,TJayy Walton,Hitter,20.689938398357288,Elite Youth,OF,0,A,80.394425087108,1.4759286139631913,61.01402745776079
586,694304,Cole Fontenelle,Hitter,23.581108829568787,Standard Prospect,3B,0,AA,84.74521354933725,0.554780158272354,60.979264521549496
