prospect_id,data_year,name,position,fangraphs_id,target,target_label,fangraphs_fv,hit_future,game_power_future,raw_power_future,speed_future,fielding_future,hard_hit_pct,hit_upside,power_upside,speed_upside,fielding_upside,frame_grade,athleticism_grade,arm_grade,levers_encoded,total_pa,total_ab,total_hr,total_sb,avg_obp,avg_slg,avg_ops,batting_avg,isolated_power,bb_k_ratio,k_rate,bb_rate,played_aaa,played_aa,played_a_plus,highest_level,avg_age,fv_change_1yr,hit_change,power_change,speed_change,plus_tool_count,offensive_ceiling,defensive_floor,hit_power_ratio,power_speed_number_v2,age_relative_ops,levels_per_year,has_elite_tool,tool_variance,is_power_slugger,is_contact_hitter,is_balanced_star,is_average_hitter
8568,2023,William Bergolla,SS,sa3019777,0,Bench,40,60.0,30.0,30.0,60.0,60.0,,35.0,10.0,5.0,15.0,,2.0,55.0,1,83.0,71.0,0.0,2.0,0.426433734939759,0.3864216867469879,0.8128554216867468,0.380281690140845,0.0422535211267605,3.6666666666666665,0.036144578313253,0.1325301204819277,0,0,0,1,17.0,0,0.0,-10.0,0.0,3,60.0,60.0,2.0,27.0,0.0628554216867469,1.0,1,168.75,0,1,0,0
8496,2023,Yoeilin Cespedes,2B,sa3021085,0,Bench,40,60.0,40.0,40.0,50.0,50.0,,35.0,20.0,0.0,10.0,-1.0,,45.0,1,,,,,,,,,,,,,0,0,0,1,16.0,0,0.0,0.0,0.0,1,60.0,50.0,1.5,27.0,0.0,1.0,1,50.0,0,0,0,1
8223,2023,Alex Freeland,SS,31665,0,Bench,35,45.0,45.0,50.0,40.0,55.0,,15.0,15.0,0.0,20.0,,,60.0,2,,,,,,,,,,,,,0,0,0,1,20.0,0,0.0,0.0,0.0,1,45.0,40.0,1.0,25.5,0.0,1.0,0,29.6875,0,0,0,1
9218,2023,Brett Auerbach,2B,sa3014941,0,Bench,35,55.0,35.0,40.0,55.0,45.0,,20.0,5.0,0.0,5.0,-1.0,1.0,45.0,1,,,,,,,,,,,,,0,0,0,1,,-5,0.0,0.0,0.0,2,55.0,45.0,1.5714285714285714,27.0,0.0,0.5,0,68.75,0,0,0,1
8820,2023,Capri Ortiz,SS,sa3018473,0,Bench,35,50.0,30.0,30.0,80.0,50.0,,30.0,10.0,10.0,10.0,-1.0,1.0,55.0,2,213.0,191.0,2.0,16.0,0.2544835680751173,0.2944788732394366,0.5489624413145539,0.2408376963350785,0.1204188481675392,0.2692307692307692,0.244131455399061,0.0657276995305164,0,0,0,1,17.0,0,0.0,0.0,0.0,1,50.0,50.0,1.6666666666666667,34.422222222222224,-0.201037558685446,1.0,1,318.75,0,0,0,1
9337,2023,Chase Jaworsky,SS,sa3022700,0,Bench,35,40.0,50.0,60.0,60.0,40.0,,20.0,25.0,0.0,10.0,2.0,1.0,45.0,3,,,,,,,,,,,,,0,0,0,1,17.0,0,0.0,0.0,0.0,2,50.0,40.0,0.8,33.0,0.0,1.0,1,68.75,0,0,0,1
9275,2023,Cole Foster,SS,sa3022673,0,Bench,35,40.0,40.0,45.0,40.0,50.0,,10.0,10.0,0.0,10.0,,-1.0,,2,,,,,,,,,,,,,0,0,0,1,20.0,0,0.0,0.0,0.0,0,40.0,40.0,1.0,24.0,0.0,1.0,0,18.75,0,0,0,1
9205,2023,David McCabe,3B,sa3019964,0,Bench,35,55.0,45.0,45.0,30.0,40.0,,20.0,15.0,0.0,10.0,1.0,-1.0,50.0,3,125.0,106.0,1.0,0.0,0.319208,0.385456,0.704664,0.2452830188679245,0.0849056603773584,0.5925925925925926,0.216,0.128,0,0,0,2,22.0,0,0.0,0.0,0.0,1,55.0,30.0,1.2222222222222223,22.5,-0.045336,0.6666666666666666,0,81.25,0,0,0,1
8978,2023,Erick Brito,SS,sa3011753,0,Bench,35,60.0,30.0,30.0,45.0,50.0,,25.0,10.0,0.0,20.0,-1.0,,50.0,1,327.0,289.0,1.0,15.0,0.2884617737003058,0.2716024464831804,0.5600642201834862,0.2283737024221453,0.0726643598615917,0.4821428571428571,0.1712538226299694,0.0825688073394495,0,0,0,2,20.0,0,0.0,0.0,0.0,1,60.0,45.0,2.0,23.25,-0.1399357798165137,2.0,1,117.1875,0,0,0,1
9039,2023,Jack Brannigan,SS,sa3019922,0,Bench,35,40.0,40.0,55.0,50.0,60.0,,10.0,10.0,0.0,25.0,-1.0,1.0,70.0,2,112.0,95.0,3.0,6.0,0.3890357142857142,0.5381339285714285,0.9271696428571428,0.2105263157894736,0.1263157894736842,0.5357142857142857,0.25,0.1339285714285714,0,0,0,2,21.0,0,0.0,0.0,0.0,2,40.0,50.0,1.0,28.6,0.1771696428571428,1.0,1,68.75,0,0,0,1
9182,2023,Jeremy Rodriguez,SS,sa3021101,0,Bench,35,50.0,40.0,40.0,50.0,50.0,,25.0,20.0,0.0,10.0,1.0,1.0,55.0,2,,,,,,,,,,,,,0,0,0,1,15.0,0,0.0,0.0,0.0,0,50.0,50.0,1.25,27.0,0.0,1.0,0,18.75,0,0,0,1
8931,2023,Nate Furman,2B,sa3020763,0,Bench,35,70.0,30.0,35.0,70.0,,,35.0,10.0,0.0,,-1.0,,40.0,1,,,,,,,,,,,,,0,0,0,1,20.0,0,0.0,0.0,0.0,2,70.0,,2.333333333333333,30.0,0.0,1.0,1,,0,0,0,1
9066,2023,Tsung-Che Cheng,SS,28344,0,Bench,35,55.0,35.0,40.0,60.0,50.0,,20.0,15.0,0.0,10.0,-2.0,,55.0,1,458.0,385.0,6.0,33.0,0.3462751091703056,0.396268558951965,0.7425436681222707,0.2701298701298701,0.148051948051948,0.6631578947368421,0.2074235807860262,0.1375545851528384,0,0,0,2,20.0,0,-5.0,15.0,0.0,2,55.0,50.0,1.5714285714285714,32.56153846153846,0.0425436681222708,2.0,1,87.5,0,0,0,1
