prospect_id,data_year,name,position,fangraphs_id,target,target_label,fangraphs_fv,hit_future,game_power_future,raw_power_future,speed_future,fielding_future,versatility_future,pitch_sel_future,bat_ctrl_future,hard_hit_pct,hit_upside,power_upside,speed_upside,fielding_upside,frame_grade,athleticism_grade,arm_grade,levers_encoded,total_pa,total_ab,total_hr,total_sb,avg_obp,avg_slg,batting_avg,isolated_power,bb_k_ratio,k_rate,bb_rate,power_speed_number,played_aaa,played_aa,played_a_plus,highest_level,avg_age,fv_change_1yr,hit_change,power_change,speed_change
8315,2022,Edwin Arroyo,SS,sa3017626,0,Bench,40,40.0,50.0,50.0,50.0,50.0,,,,,20.0,25.0,0.0,10.0,,,50.0,1,86.0,71.0,2.0,4.0,0.32440697674418604651,0.23317441860465116279,0.2112676056338028,0.11267605633802817,0.38461538461538464,0.3023255813953488,0.11627906976744186,2.6666666666666665,0,0,0,1,17,0,0.0,0.0,0.0
8216,2022,Emmanuel Rodriguez,CF,sa3014693,0,Bench,40,40.0,55.0,55.0,50.0,55.0,,,,,20.0,30.0,0.0,25.0,,,50.0,2,153.0,126.0,10.0,9.0,0.37933986928104575163,0.48674509803921568627,0.21428571428571427,0.30952380952380953,0.4107142857142857,0.3660130718954248,0.1503267973856209,9.473684210526315,0,0,0,1,18,0,0.0,0.0,0.0
8383,2022,Gabriel Gonzalez,RF,sa3015723,0,Bench,40,50.0,50.0,55.0,30.0,50.0,,,,,25.0,30.0,-10.0,20.0,-1.0,,50.0,1,221.0,188.0,7.0,9.0,0.39936651583710407240,0.51136651583710407240,0.2872340425531915,0.23404255319148937,0.5833333333333334,0.16289592760180996,0.09502262443438914,7.875,0,0,0,1,17,0,0.0,0.0,0.0
8689,2022,Gage Workman,3B,27573,0,Bench,40,35.0,50.0,55.0,50.0,55.0,,,,,5.0,20.0,0.0,10.0,2.0,1.0,55.0,3,513.0,452.0,12.0,31.0,0.29766666666666666667,0.39886159844054580897,0.24557522123893805,0.18805309734513273,0.3375796178343949,0.3060428849902534,0.10331384015594541,17.302325581395348,0,0,1,3,21,0,0.0,0.0,0.0
8455,2022,Hao-Yu Lee,2B,sa3017863,0,Bench,40,55.0,50.0,55.0,30.0,40.0,,,,,30.0,25.0,-10.0,10.0,-1.0,,50.0,2,25.0,22.0,1.0,0.0,0.31328000000000000000,0.44164000000000000000,0.36363636363636365,0.4090909090909091,0.6,0.2,0.12,0.0,0,0,0,1,18,0,0.0,0.0,0.0
9031,2022,Hendry Mendez,LF,sa3015727,0,Bench,40,60.0,40.0,50.0,50.0,50.0,,,,,35.0,20.0,0.0,10.0,-1.0,,,2,138.0,117.0,1.0,3.0,0.43139855072463768116,0.60371739130434782609,0.3162393162393162,0.15384615384615385,1.4166666666666667,0.08695652173913043,0.12318840579710146,1.5,0,0,0,1,17,0,0.0,0.0,0.0
8265,2022,Jacob Melton,CF,31661,0,Bench,40,40.0,50.0,60.0,60.0,50.0,,,,,10.0,20.0,0.0,10.0,1.0,1.0,40.0,2,,,,,,,,,,,,0.0,0,0,0,1,20,0,0.0,0.0,0.0
9129,2022,Jadiel Sanchez,RF,sa3011629,0,Bench,40,50.0,40.0,45.0,50.0,55.0,,,,,20.0,10.0,0.0,25.0,1.0,,55.0,1,,,,,,,,,,,,0.0,0,0,0,1,,0,0.0,0.0,0.0
8409,2022,Jaison Chourio,CF,sa3018399,0,Bench,40,55.0,45.0,45.0,50.0,50.0,,,,,30.0,25.0,5.0,20.0,1.0,1.0,50.0,3,,,,,,,,,,,,0.0,0,0,0,1,16,0,0.0,0.0,0.0
9131,2022,Jay Allen II,CF,sa3017403,0,Bench,40,40.0,55.0,60.0,55.0,50.0,,,,,20.0,35.0,0.0,10.0,1.0,1.0,50.0,2,75.0,61.0,3.0,14.0,0.46920000000000000000,0.60774666666666666667,0.32786885245901637,0.22950819672131148,0.6666666666666666,0.16,0.10666666666666667,4.9411764705882355,0,0,0,1,18,0,0.0,0.0,0.0
8208,2022,Joe Mack,C,sa3017374,0,Bench,40,45.0,50.0,60.0,40.0,50.0,,,,,25.0,30.0,-5.0,20.0,1.0,1.0,60.0,2,75.0,53.0,1.0,0.0,0.36746666666666666667,0.13946666666666666667,0.1320754716981132,0.07547169811320754,0.9090909090909091,0.29333333333333333,0.26666666666666666,0.0,0,0,0,1,18,0,0.0,0.0,0.0
8898,2022,Jorge Barrosa,CF,23968,0,Bench,40,60.0,30.0,35.0,55.0,45.0,,,,,25.0,10.0,0.0,5.0,-1.0,,45.0,1,435.0,389.0,7.0,29.0,0.34149195402298850575,0.42119770114942528736,0.2853470437017995,0.13624678663239073,0.3670886075949367,0.18160919540229886,0.06666666666666667,11.277777777777779,0,0,1,3,20,0,0.0,0.0,0.0
9398,2022,Jose Fernandez,SS,sa3015204,0,Bench,40,35.0,40.0,50.0,60.0,60.0,,,,,15.0,20.0,0.0,15.0,1.0,2.0,60.0,2,126.0,112.0,0.0,4.0,0.31492857142857142857,0.31866666666666666667,0.25,0.05357142857142857,0.28205128205128205,0.30952380952380953,0.0873015873015873,0.0,0,0,0,1,17,0,0.0,0.0,0.0
8637,2022,Joshua Baez,RF,sa3017022,0,Bench,40,40.0,60.0,70.0,40.0,50.0,,,,,20.0,35.0,-10.0,10.0,2.0,1.0,55.0,3,95.0,76.0,2.0,5.0,0.27696842105263157895,0.29076842105263157895,0.15789473684210525,0.14473684210526316,0.5,0.29473684210526313,0.14736842105263157,2.857142857142857,0,0,0,1,18,0,0.0,0.0,0.0
8435,2022,Juan Brito,2B,sa3009808,0,Bench,40,60.0,40.0,45.0,35.0,40.0,,,,,25.0,10.0,0.0,10.0,,,40.0,1,109.0,88.0,3.0,5.0,0.41562385321100917431,0.39197247706422018349,0.29545454545454547,0.13636363636363635,0.7142857142857143,0.1926605504587156,0.13761467889908258,3.75,0,0,0,1,19,0,0.0,0.0,0.0
9289,2022,Juan Corniel,SS,sa3015169,0,Bench,40,40.0,40.0,45.0,60.0,55.0,,,,,20.0,20.0,0.0,10.0,1.0,1.0,55.0,2,,,,,,,,,,,,0.0,0,0,0,1,,0,0.0,0.0,0.0
8492,2022,Kahlil Watson,CF,sa3017513,0,Bench,40,40.0,60.0,60.0,60.0,45.0,,,,,20.0,35.0,0.0,15.0,,2.0,45.0,1,42.0,33.0,0.0,4.0,0.46280952380952380952,0.41997619047619047619,0.3939393939393939,0.21212121212121213,1.1428571428571428,0.16666666666666666,0.19047619047619047,0.0,0,0,0,1,18,0,0.0,0.0,0.0
9059,2022,Kala'i Rosario,RF,sa3015199,0,Bench,40,40.0,55.0,60.0,40.0,50.0,,,,,10.0,30.0,-5.0,20.0,,,55.0,2,208.0,188.0,5.0,4.0,0.35022596153846153846,0.47864903846153846154,0.2765957446808511,0.17553191489361702,0.2878787878787879,0.3173076923076923,0.09134615384615384,4.444444444444445,0,0,0,1,18,0,0.0,0.0,0.0
9007,2022,Kevin Made,SS,sa3014679,0,Bench,40,40.0,45.0,50.0,55.0,55.0,,,,,20.0,25.0,0.0,10.0,2.0,1.0,55.0,3,243.0,235.0,1.0,2.0,0.26589711934156378601,0.28827160493827160494,0.2723404255319149,0.09361702127659574,0.10526315789473684,0.2345679012345679,0.024691358024691357,1.3333333333333333,0,0,0,2,18,0,0.0,0.0,0.0
