prospect_id,data_year,name,position,fangraphs_id,target,target_label,fangraphs_fv,fb_future,sl_future,cb_future,ch_future,cmd_future,fb_upside,cmd_upside,velocity_sits_low,velocity_sits_high,velocity_tops,velocity_avg,plus_pitch_count,frame_grade,athleticism_grade,arm_grade,delivery_grade,has_tj_surgery,total_ip,era,whip,k_per_9,bb_per_9,k_bb_ratio,total_k,total_bb,total_hr_allowed,played_aaa,played_aa,played_a_plus,highest_level,avg_age,fv_change_1yr,fb_change,cmd_change,velo_change
9186,2023,Austin Smith,DH,sa3017071,0,Bench,35,60.0,,50.0,,40.0,0.0,10.0,94.0,97.0,98.0,95.5000000000000000,1,,,,,0,47.50000000000001,4.7368421052631575,1.1789473684210525,,3.410526315789473,,,18.0,4.0,0,0,1,3,23,0,0.0,0.0,0.0
8370,2023,Barrett Kent,SP,sa3023082,0,Bench,35,50.0,50.0,,50.0,50.0,5.0,30.0,92.0,95.0,97.0,93.5000000000000000,0,1.0,,,1.0,0,,,,,,,,,,0,0,0,1,17,0,0.0,0.0,0.0
8402,2023,Bradgley Rodriguez,DH,29107,0,Bench,35,60.0,50.0,,,40.0,0.0,20.0,96.0,98.0,100.0,97.0000000000000000,1,-1.0,,,,0,,,,,,,,,,0,0,0,1,18,0,0.0,0.0,0.0
8543,2023,Brock Selvidge,SP,sa3017950,0,Bench,35,55.0,,55.0,,40.0,15.0,20.0,90.0,94.0,95.0,92.0000000000000000,2,1.0,,,-1.0,0,40.8,3.088235294117647,1.323529411764706,,3.7500000000000004,,,17.0,2.0,0,0,0,1,19,-5,-5.0,0.0,0.0
8399,2023,Carlos Lagrange,DH,sa3019390,0,Bench,35,60.0,,60.0,,45.0,0.0,25.0,95.0,98.0,99.0,96.5000000000000000,2,1.0,,,-1.0,0,30.900000000000002,3.203883495145631,0.9385113268608414,,5.533980582524271,,,19.0,1.0,0,0,0,1,19,0,0.0,0.0,0.0
8824,2023,Carson Coleman,DH,sa3014857,0,Bench,35,70.0,50.0,,,35.0,0.0,5.0,94.0,97.0,98.0,95.5000000000000000,1,,1.0,,-1.0,0,59.60000000000001,2.265100671140939,0.9395973154362415,,2.8691275167785233,,,19.0,3.0,0,1,1,4,24,0,0.0,0.0,0.0
8316,2023,Chase Hampton,SP,sa3020682,0,Bench,35,60.0,,55.0,40.0,45.0,5.0,15.0,93.0,96.0,97.0,94.5000000000000000,2,,1.0,,1.0,0,,,,,,,,,,0,0,0,1,20,0,0.0,0.0,0.0
9297,2023,Chris Campos,SP,sa3020396,0,Bench,35,55.0,,55.0,45.0,45.0,15.0,15.0,90.0,94.0,95.0,92.0000000000000000,2,,1.0,,,0,7.1,5.070422535211268,0.8450704225352114,,1.267605633802817,,,1.0,1.0,0,0,0,2,21,0,0.0,0.0,0.0
8946,2023,Cole Paplham,DH,sa3020749,0,Bench,35,60.0,60.0,,,30.0,0.0,10.0,96.0,98.0,99.0,97.0000000000000000,2,1.0,,,-1.0,0,,,,,,,,,,0,0,0,1,22,0,0.0,0.0,0.0
9406,2023,Cole Waites,DH,25665,0,Bench,35,70.0,45.0,,,30.0,0.0,0.0,96.0,99.0,100.0,97.5000000000000000,1,2.0,1.0,,-1.0,0,40.5,2.0,1.1604938271604939,,4.888888888888889,,,22.0,1.0,1,1,1,5,24,0,0.0,-5.0,0.0
8927,2023,Connor Cooke,DH,sa3017822,0,Bench,35,50.0,55.0,,50.0,50.0,5.0,20.0,92.0,94.0,97.0,93.0000000000000000,1,,1.0,,1.0,0,54.20000000000001,5.47970479704797,1.2915129151291511,,2.822878228782287,,,17.0,5.0,0,0,1,3,22,0,0.0,0.0,0.0
8595,2023,Connor Noland,SP,sa3020834,0,Bench,35,40.0,60.0,,50.0,50.0,10.0,20.0,89.0,92.0,94.0,90.5000000000000000,1,1.0,1.0,,1.0,0,,,,,,,,,,0,0,0,1,22,0,0.0,0.0,0.0
9237,2023,Dalton Rogers,RP,sa3020479,0,Bench,35,50.0,45.0,45.0,55.0,40.0,0.0,10.0,91.0,94.0,95.0,92.5000000000000000,1,-1.0,,,1.0,0,2.0,9.0,2.0,,9.0,,,2.0,0.0,0,0,0,1,21,0,0.0,0.0,0.0
8865,2023,Daniel Robert,DH,21229,0,Bench,35,50.0,60.0,,,40.0,0.0,0.0,95.0,97.0,99.0,96.0000000000000000,1,1.0,-1.0,,-1.0,1,36.10000000000001,6.73130193905817,1.6620498614958445,,6.73130193905817,,,27.0,3.0,1,0,0,5,27,0,-5.0,0.0,2.0
9112,2023,Darren Bowen,DH,sa3020945,0,Bench,35,60.0,60.0,,50.0,50.0,5.0,20.0,94.0,95.0,96.0,94.5000000000000000,2,2.0,1.0,,1.0,0,,,,,,,,,,0,0,0,1,21,0,0.0,0.0,0.0
9248,2023,Doug Nikhazy,SP,30142,0,Bench,35,45.0,55.0,55.0,40.0,40.0,5.0,10.0,89.0,91.0,95.0,90.0000000000000000,2,-1.0,1.0,,,0,97.89999999999999,4.136874361593463,1.5526046986721145,,7.262512768130747,,,79.0,9.0,0,1,1,4,22,-5,0.0,-15.0,0.0
9130,2023,Eduarniel Núñez,DH,23162,0,Bench,35,70.0,,70.0,,30.0,0.0,10.0,97.0,99.0,100.0,98.0000000000000000,2,,1.0,,-2.0,0,50.30000000000001,5.009940357852882,1.829025844930417,,6.978131212723657,,,39.0,2.0,0,1,1,4,23,0,0.0,0.0,0.0
8874,2023,Eric Adler,DH,sa3020592,0,Bench,35,60.0,60.0,60.0,,35.0,5.0,15.0,92.0,95.0,98.0,93.5000000000000000,3,,1.0,,,0,4.2,6.428571428571428,3.333333333333333,,19.285714285714285,,,9.0,0.0,0,0,0,2,21,0,0.0,0.0,0.0
8324,2023,Gary Gill Hill,SP,sa3020972,0,Bench,35,55.0,55.0,,50.0,45.0,20.0,25.0,88.0,92.0,95.0,90.0000000000000000,2,1.0,1.0,,1.0,0,,,,,,,,,,0,0,0,1,17,0,0.0,0.0,0.0
8762,2023,Gerelmi Maldonado,DH,sa3016018,0,Bench,35,60.0,,55.0,,40.0,10.0,20.0,95.0,97.0,98.0,96.0000000000000000,2,1.0,,,,0,38.5,2.3376623376623376,1.3246753246753247,,4.441558441558442,,,19.0,3.0,0,0,0,1,18,0,0.0,-10.0,1.0
8458,2023,Isaiah Lowe,SP,sa3020864,0,Bench,35,50.0,60.0,,45.0,50.0,5.0,15.0,91.0,94.0,96.0,92.5000000000000000,1,-1.0,,,,0,,,,,,,,,,0,0,0,1,19,0,0.0,0.0,0.0
8734,2023,Jack Choate,RP,sa3020407,0,Bench,35,30.0,55.0,,55.0,55.0,0.0,20.0,90.0,92.0,94.0,91.0000000000000000,2,1.0,,,,0,3.3,2.7272727272727275,2.121212121212121,,13.636363636363637,,,5.0,0.0,0,0,0,1,21,0,0.0,0.0,0.0
9113,2023,Jacob Steinmetz,SP,sa3017976,0,Bench,35,50.0,,55.0,45.0,50.0,10.0,30.0,92.0,94.0,96.0,93.0000000000000000,1,1.0,,,-1.0,0,22.6,8.362831858407079,2.1238938053097343,,7.9646017699115035,,,20.0,1.0,0,0,0,1,18,0,0.0,0.0,2.0
8903,2023,Jared Johnson,DH,sa3011626,0,Bench,35,65.0,55.0,,,40.0,5.0,10.0,94.0,97.0,99.0,95.5000000000000000,2,1.0,,,1.0,0,,,,,,,,,,0,0,0,1,21,0,0.0,0.0,0.0
8318,2023,Jean Cabrera,SP,sa3015433,0,Bench,35,60.0,45.0,,50.0,45.0,10.0,15.0,92.0,94.0,97.0,93.0000000000000000,1,2.0,,,1.0,0,44.70000000000001,5.436241610738254,1.834451901565995,,5.637583892617449,,,28.0,8.0,0,0,0,2,20,0,0.0,0.0,-2.0
8440,2023,Jedixson Paez,SP,sa3016264,0,Bench,35,35.0,55.0,,60.0,60.0,5.0,35.0,87.0,91.0,93.0,89.0000000000000000,2,-1.0,1.0,,,0,56.300000000000004,3.6767317939609234,1.1545293072824157,,2.078152753108348,,,13.0,2.0,0,0,0,1,18,0,0.0,0.0,0.0
8202,2023,Jonah Tong,SP,32157,0,Bench,35,50.0,,60.0,,45.0,5.0,15.0,92.0,95.0,96.0,93.5000000000000000,1,,1.0,,1.0,0,,,,,,,,,,0,0,0,1,19,0,0.0,0.0,0.0
8779,2023,Jose Fleury,SP,sa3019255,0,Bench,35,55.0,50.0,55.0,55.0,55.0,15.0,25.0,87.0,91.0,92.0,89.0000000000000000,3,,1.0,,2.0,0,38.0,1.4210526315789473,0.8157894736842105,,0.9473684210526315,,,4.0,1.0,0,0,0,1,20,0,0.0,0.0,0.0
8505,2023,Kenya Huggins,SP,sa3020609,0,Bench,35,55.0,60.0,,,40.0,5.0,20.0,91.0,95.0,97.0,93.0000000000000000,2,-1.0,,,-1.0,0,1.0,0.0,2.0,,0.0,,,0.0,1.0,0,0,0,1,19,-5,5.0,0.0,0.0
8795,2023,Kevin Abel,RP,sa3017879,0,Bench,35,30.0,,55.0,60.0,45.0,0.0,15.0,90.0,92.0,94.0,91.0000000000000000,2,,,,,1,37.5,6.0,1.8933333333333333,,8.16,,,34.0,4.0,0,0,0,2,23,0,0.0,-10.0,1.0
9049,2023,Keythel Key,DH,sa3016282,0,Bench,35,55.0,,60.0,50.0,50.0,10.0,30.0,93.0,94.0,95.0,93.5000000000000000,2,,,,,0,1.2,22.5,1.6666666666666667,,15.0,,,2.0,0.0,0,0,0,1,18,0,0.0,0.0,0.0
8666,2023,Kyle Hurt,RP,27514,0,Bench,35,55.0,45.0,40.0,60.0,40.0,0.0,10.0,93.0,96.0,97.0,94.5000000000000000,2,1.0,-1.0,,1.0,0,69.10000000000001,5.4703328509406655,1.664254703328509,,7.68451519536903,,,59.0,4.0,0,1,1,4,24,0,0.0,0.0,0.0
8259,2023,Logan Henderson,SP,31475,0,Bench,35,50.0,45.0,,60.0,50.0,10.0,20.0,89.0,92.0,94.0,90.5000000000000000,1,-1.0,,,,0,13.2,4.090909090909091,1.590909090909091,,4.090909090909091,,,6.0,0.0,0,0,0,2,20,0,0.0,0.0,0.0
9425,2023,Marcus Johnson,SP,sa3020324,0,Bench,35,40.0,55.0,,50.0,50.0,10.0,20.0,92.0,94.0,95.0,93.0000000000000000,1,2.0,1.0,,,0,15.5,6.387096774193548,1.4838709677419355,,6.387096774193548,,,11.0,2.0,0,0,0,2,21,0,0.0,0.0,0.0
9153,2023,Marques Johnson,DH,sa3020741,0,Bench,35,55.0,60.0,,,40.0,0.0,10.0,93.0,95.0,97.0,94.0000000000000000,2,,,,,0,,,,,,,,,,0,0,0,1,21,0,0.0,0.0,0.0
8181,2023,Nolan McLean,SP,33703,0,Bench,35,60.0,50.0,,,45.0,0.0,15.0,93.0,97.0,98.0,95.0000000000000000,1,1.0,1.0,60.0,1.0,0,,,,,,,,,,0,0,0,1,20,0,0.0,0.0,0.0
9279,2023,Payton Martin,SP,sa3020869,0,Bench,35,50.0,,60.0,50.0,50.0,10.0,30.0,92.0,93.0,94.0,92.5000000000000000,1,,1.0,,1.0,0,,,,,,,,,,0,0,0,1,18,0,0.0,0.0,0.0
8433,2023,Pete Hansen,SP,sa3020798,0,Bench,35,40.0,55.0,50.0,50.0,55.0,10.0,20.0,88.0,92.0,94.0,90.0000000000000000,1,,,,1.0,0,,,,,,,,,,0,0,0,1,21,0,0.0,0.0,0.0
8936,2023,Peter Heubeck,DH,sa3017936,0,Bench,35,50.0,50.0,55.0,40.0,40.0,10.0,10.0,91.0,94.0,96.0,92.5000000000000000,1,1.0,1.0,,,0,29.799999999999997,7.852348993288591,1.5771812080536913,,7.550335570469799,,,25.0,7.0,0,0,0,2,19,-5,-10.0,0.0,0.0
9355,2023,Randel Clemente,DH,sa3016003,0,Bench,35,60.0,55.0,,,40.0,5.0,10.0,94.0,97.0,98.0,95.5000000000000000,2,2.0,,,-1.0,0,18.199999999999996,10.384615384615387,2.1428571428571432,,6.42857142857143,,,13.0,0.0,0,0,0,1,20,0,0.0,0.0,0.0
9334,2023,Reynaldo Yean,DH,sa3018303,0,Bench,35,60.0,60.0,,,35.0,0.0,15.0,95.0,98.0,100.0,96.5000000000000000,2,-1.0,-1.0,,,0,23.4,3.076923076923077,1.0683760683760684,,5.384615384615385,,,14.0,1.0,0,0,0,1,18,0,0.0,0.0,0.0
9104,2023,Ryan Cusick,DH,sa3017385,0,Bench,35,45.0,60.0,,,35.0,0.0,5.0,92.0,93.0,96.0,92.5000000000000000,1,-1.0,,,-1.0,0,,,,,,,,,,0,0,0,1,,-10,-25.0,0.0,-4.0
9041,2023,Ryan Jennings,DH,sa3020634,0,Bench,35,60.0,60.0,,,35.0,5.0,5.0,94.0,95.0,99.0,94.5000000000000000,2,,,,,0,8.1,2.2222222222222223,1.6049382716049383,,6.666666666666667,,,6.0,1.0,0,0,0,2,23,0,0.0,0.0,0.0
9009,2023,Skylar Hales,DH,sa3022739,0,Bench,35,55.0,60.0,,,45.0,5.0,15.0,92.0,95.0,97.0,93.5000000000000000,2,1.0,,,-1.0,0,,,,,,,,,,0,0,0,1,20,0,0.0,0.0,0.0
8870,2023,Spencer Giesting,RP,sa3020402,0,Bench,35,50.0,60.0,,40.0,50.0,10.0,20.0,88.0,92.0,95.0,90.0000000000000000,1,2.0,1.0,,-1.0,0,13.7,7.883211678832117,1.7518248175182483,,6.569343065693431,,,10.0,3.0,0,0,0,2,20,0,0.0,0.0,0.0
8333,2023,Tanner McDougal,SP,sa3017471,0,Bench,35,50.0,50.0,,50.0,50.0,10.0,30.0,90.0,92.0,94.0,91.0000000000000000,0,,-1.0,,,1,,,,,,,,,,0,0,0,1,19,0,0.0,0.0,0.0
8897,2023,T.J. Brock,DH,sa3020079,0,Bench,35,60.0,60.0,,,35.0,5.0,5.0,93.0,96.0,99.0,94.5000000000000000,2,-1.0,-1.0,,-1.0,0,11.4,5.526315789473684,1.6666666666666665,,4.7368421052631575,,,6.0,1.0,0,0,1,3,22,0,0.0,0.0,0.0
9092,2023,Trace Bright,SP,sa3020558,0,Bench,35,60.0,45.0,55.0,45.0,40.0,5.0,10.0,92.0,94.0,98.0,93.0000000000000000,2,1.0,,,-1.0,0,9.2,1.956521739130435,0.6521739130434783,,3.91304347826087,,,4.0,0.0,0,0,0,2,21,0,0.0,0.0,0.0
8900,2023,Travis Adams,SP,30180,0,Bench,35,50.0,,45.0,55.0,50.0,0.0,0.0,92.0,94.0,96.0,93.0000000000000000,1,1.0,,,,0,99.5,3.979899497487437,1.1758793969849246,,2.351758793969849,,,26.0,8.0,0,0,1,3,22,0,0.0,0.0,0.0
9347,2023,Trevor Martin,SP,sa3020608,0,Bench,35,60.0,55.0,45.0,40.0,40.0,5.0,10.0,92.0,95.0,98.0,93.5000000000000000,2,-1.0,-1.0,,-1.0,0,1.0,0.0,2.0,,9.0,,,1.0,0.0,0,0,0,1,21,0,0.0,0.0,0.0
8662,2023,Tyler Gough,SP,sa3020865,0,Bench,35,50.0,50.0,50.0,60.0,45.0,5.0,15.0,90.0,91.0,94.0,90.5000000000000000,1,-1.0,,,1.0,0,,,,,,,,,,0,0,0,1,18,0,0.0,0.0,0.0
8538,2023,Tyler Mattison,DH,sa3018117,0,Bench,35,50.0,,55.0,55.0,40.0,0.0,10.0,92.0,95.0,96.0,93.5000000000000000,2,1.0,,,-1.0,0,37.099999999999994,4.851752021563343,1.293800539083558,,4.609164420485176,,,19.0,2.0,0,0,0,2,22,0,-5.0,0.0,0.0
8843,2023,Tyler Stuart,SP,sa3020264,0,Bench,35,55.0,55.0,,50.0,45.0,0.0,15.0,92.0,94.0,96.0,93.0000000000000000,2,1.0,,,,0,3.2,11.25,2.1875,,8.4375,,,3.0,0.0,0,0,0,2,22,0,0.0,5.0,-2.0
8502,2023,Yunior Marte,SP,sa3018367,0,Bench,35,55.0,45.0,55.0,50.0,50.0,10.0,30.0,93.0,95.0,96.0,94.0000000000000000,2,1.0,,,1.0,0,18.5,5.837837837837838,1.5675675675675675,,1.4594594594594594,,,3.0,1.0,0,0,0,1,18,0,0.0,0.0,0.0
