prospect_id,data_year,name,position,fangraphs_id,target,target_label,fangraphs_fv,hit_future,game_power_future,raw_power_future,speed_future,fielding_future,hard_hit_pct,hit_upside,power_upside,speed_upside,fielding_upside,frame_grade,athleticism_grade,arm_grade,levers_encoded,total_pa,total_ab,total_hr,total_sb,avg_obp,avg_slg,avg_ops,batting_avg,isolated_power,bb_k_ratio,k_rate,bb_rate,played_aaa,played_aa,played_a_plus,highest_level,avg_age,fv_change_1yr,hit_change,power_change,speed_change,plus_tool_count,offensive_ceiling,defensive_floor,hit_power_ratio,power_speed_number_v2,age_relative_ops,levels_per_year,has_elite_tool,tool_variance,is_power_slugger,is_contact_hitter,is_balanced_star,is_average_hitter
9352,2022,Yasser Mercedes,RF,sa3019557,0,Bench,40,50.0,55.0,60.0,50.0,50.0,,30.0,35.0,-5.0,20.0,1.0,,60.0,2,,,,,,,,,,,,,0,0,0,1,16.0,0,0.0,0.0,0.0,2,55.0,50.0,0.9090909090909092,31.5,0.0,1.0,1,4.6875,0,0,0,1
9025,2022,Yerlin Confidan,RF,sa3015176,0,Bench,40,35.0,60.0,70.0,40.0,50.0,,15.0,35.0,-10.0,20.0,2.0,1.0,60.0,2,192.0,178.0,11.0,7.0,0.3167239583333333,0.4369635416666666,0.7536875,0.3146067415730337,0.2584269662921348,0.25,0.25,0.0625,0,0,0,1,18.0,0,0.0,0.0,0.0,2,60.0,40.0,0.5833333333333334,33.422222222222224,0.1536874999999999,1.0,1,92.1875,0,0,0,1
9122,2022,Yohendrick Pinango,LF,sa3009539,0,Bench,40,60.0,40.0,55.0,50.0,50.0,,25.0,20.0,-5.0,20.0,-1.0,1.0,55.0,1,456.0,421.0,5.0,8.0,0.3277741228070175,0.369,0.6967741228070174,0.2755344418052256,0.0973871733966745,0.4492753623188406,0.1513157894736842,0.0679824561403508,0,0,1,3,19.0,0,0.0,0.0,0.0,2,60.0,50.0,1.5,29.46153846153846,-0.0532258771929824,3.0,1,50.0,0,0,0,1
8450,2022,Carlos Jorge,CF,sa3016722,0,Bench,35,60.0,30.0,35.0,60.0,50.0,,35.0,10.0,5.0,10.0,-1.0,1.0,40.0,1,188.0,159.0,3.0,27.0,0.4286861702127659,0.5456542553191489,0.9743404255319148,0.3459119496855345,0.2327044025157232,0.75,0.1702127659574468,0.1276595744680851,0,0,0,1,17.0,0,0.0,0.0,0.0,2,60.0,50.0,2.0,29.16,0.2243404255319149,1.0,1,150.0,0,0,1,0
8371,2022,Héctor  Rodríguez,RF,sa3015828,0,Bench,35,60.0,30.0,30.0,45.0,50.0,,35.0,10.0,0.0,20.0,-2.0,,40.0,1,141.0,123.0,3.0,6.0,0.4018368794326241,0.5475673758865248,0.9494042553191488,0.3008130081300813,0.1707317073170731,0.7647058823529411,0.1205673758865248,0.0921985815602836,0,0,0,1,17.0,0,0.0,0.0,0.0,1,60.0,45.0,2.0,24.1,0.1994042553191489,1.0,1,117.1875,0,0,0,1
8975,2022,Henry Bolte,RF,sa3020006,0,Bench,35,,,,,,,,,,,,,,2,,,,,,,,,,,,,0,0,0,1,17.0,0,,,,0,,,1.0,,0.0,1.0,0,,0,0,0,1
9281,2022,Jake Fox,CF,sa3017734,0,Bench,35,55.0,35.0,45.0,45.0,45.0,,30.0,15.0,0.0,15.0,,,45.0,2,49.0,42.0,0.0,7.0,0.5066326530612244,0.4704081632653061,0.9770408163265306,0.4047619047619047,0.0238095238095238,0.6666666666666666,0.1836734693877551,0.1224489795918367,0,0,0,1,18.0,0,0.0,0.0,0.0,1,55.0,45.0,1.5714285714285714,24.0,0.3770408163265306,1.0,0,50.0,0,0,0,1
8293,2022,Nelson Rada,CF,sa3018421,0,Bench,35,,,,,,,,,,,1.0,,,3,,,,,,,,,,,,,0,0,0,1,15.0,0,,,,0,,,1.0,,0.0,1.0,0,,0,0,0,1
8805,2022,Spencer Packard,LF,sa3016803,0,Bench,35,55.0,45.0,50.0,30.0,40.0,,20.0,15.0,0.0,10.0,,,40.0,2,145.0,124.0,3.0,2.0,0.3685241379310344,0.4283448275862068,0.7968689655172413,0.2580645161290322,0.1209677419354838,0.8,0.1379310344827586,0.1103448275862069,0,0,0,2,23.0,0,0.0,0.0,0.0,1,55.0,30.0,1.2222222222222223,23.46,0.0468689655172414,0.5,0,81.25,0,1,0,0
8719,2023,Miguel Bleis,CF,sa3016834,2,Regular,55,50.0,65.0,70.0,50.0,50.0,,30.0,40.0,0.0,20.0,1.0,1.0,55.0,3,167.0,153.0,5.0,18.0,0.3146946107784431,0.4367604790419161,0.7514550898203592,0.3006535947712418,0.2418300653594771,0.2222222222222222,0.2694610778443114,0.059880239520958,0,0,0,1,18.0,5,0.0,5.0,0.0,2,65.0,50.0,0.7692307692307693,37.630434782608695,0.1514550898203592,1.0,1,42.1875,0,0,0,1
8332,2023,Drew Gilbert,CF,31545,2,Regular,50,50.0,50.0,55.0,60.0,50.0,,5.0,10.0,0.0,5.0,1.0,1.0,60.0,1,39.0,32.0,2.0,6.0,0.3631538461538461,0.6441794871794871,1.0073333333333332,0.3125,0.21875,2.0,0.0512820512820512,0.1025641025641025,0,0,0,2,21.0,5,-10.0,10.0,0.0,2,50.0,50.0,1.0,34.2,0.2573333333333334,1.0,1,18.75,0,0,1,0
8781,2023,Druw Jones,CF,sa3020676,2,Regular,50,50.0,70.0,70.0,60.0,60.0,,30.0,50.0,0.0,15.0,2.0,2.0,50.0,3,,,,,,,,,,,,,0,0,0,1,18.0,0,0.0,0.0,0.0,4,70.0,60.0,0.7142857142857143,39.0,0.0,1.0,1,50.0,0,0,0,1
8213,2023,Kevin Alcántara,CF,25971,2,Regular,50,35.0,60.0,70.0,50.0,50.0,,5.0,40.0,-5.0,10.0,2.0,1.0,55.0,3,,,,,,,,,,,,,0,0,0,1,19.0,0,-5.0,0.0,0.0,2,60.0,50.0,0.5833333333333334,33.0,0.0,1.0,1,79.6875,0,0,0,1
8176,2023,Max Clark,CF,sa3022683,2,Regular,50,70.0,45.0,45.0,70.0,50.0,,45.0,25.0,0.0,10.0,1.0,1.0,40.0,1,,,,,,,,,,,,,0,0,0,1,17.0,0,0.0,0.0,0.0,2,70.0,50.0,1.5555555555555556,34.5,0.0,1.0,1,129.6875,0,0,0,1
8199,2023,Walker Jenkins,LF,sa3022894,2,Regular,50,55.0,60.0,60.0,40.0,50.0,,30.0,40.0,-5.0,20.0,2.0,1.0,45.0,2,,,,,,,,,,,,,0,0,0,1,17.0,0,0.0,0.0,0.0,3,60.0,40.0,0.9166666666666666,30.0,0.0,1.0,1,54.6875,0,0,0,1
9433,2023,Yiddi Cappe,LF,sa3015515,2,Regular,50,55.0,45.0,55.0,60.0,55.0,,25.0,15.0,5.0,10.0,2.0,1.0,60.0,3,299.0,276.0,9.0,13.0,0.3745451505016722,0.4925618729096989,0.8671070234113712,0.2898550724637681,0.1485507246376811,0.3658536585365853,0.1371237458193979,0.0501672240802675,0,0,0,2,19.0,5,5.0,-5.0,5.0,4,55.0,55.0,1.2222222222222223,35.75454545454546,0.2171070234113712,2.0,1,29.6875,0,1,0,0
8798,2023,Brando Mayea,CF,sa3020679,1,Part-Time,45,55.0,55.0,50.0,60.0,60.0,,30.0,30.0,0.0,15.0,1.0,1.0,60.0,1,,,,,,,,,,,,,0,0,0,1,16.0,0,0.0,0.0,0.0,4,55.0,60.0,1.0,34.5,0.0,1.0,1,6.25,0,0,0,1
8935,2023,Chase Davis,CF,sa3022426,1,Part-Time,45,50.0,55.0,60.0,50.0,50.0,,20.0,20.0,0.0,20.0,1.0,1.0,45.0,2,,,,,,,,,,,,,0,0,0,1,20.0,0,0.0,0.0,0.0,2,55.0,50.0,0.9090909090909092,31.5,0.0,1.0,1,4.6875,0,0,0,1
8217,2023,Chase DeLauter,RF,sa3021053,1,Part-Time,45,55.0,55.0,60.0,40.0,55.0,,20.0,20.0,-5.0,20.0,-1.0,-1.0,60.0,2,,,,,,,,,,,,,0,0,0,1,20.0,0,0.0,0.0,0.0,4,55.0,40.0,1.0,28.5,0.0,1.0,1,42.1875,0,0,0,1
8694,2023,Cristhian Vaquero,CF,sa3018403,1,Part-Time,45,45.0,55.0,60.0,60.0,50.0,,25.0,35.0,0.0,20.0,2.0,2.0,60.0,3,216.0,176.0,1.0,17.0,0.3746527777777777,0.4337592592592592,0.808412037037037,0.2556818181818182,0.0852272727272727,0.868421052631579,0.1759259259259259,0.1527777777777778,0,0,0,1,17.0,0,-5.0,-5.0,5.0,3,55.0,50.0,0.8181818181818182,35.25555555555555,0.058412037037037,1.0,1,31.25,0,0,0,1
9145,2023,Dillon Head,CF,sa3022753,1,Part-Time,45,50.0,50.0,55.0,60.0,55.0,,30.0,30.0,0.0,15.0,,2.0,50.0,2,,,,,,,,,,,,,0,0,0,1,17.0,0,0.0,0.0,0.0,3,50.0,55.0,1.0,33.0,0.0,1.0,1,17.1875,0,0,0,1
8338,2023,Dylan Beavers,CF,31695,1,Part-Time,45,40.0,60.0,70.0,55.0,50.0,,10.0,30.0,0.0,20.0,2.0,1.0,60.0,3,89.0,73.0,0.0,6.0,0.5144831460674157,0.4769662921348314,0.9914494382022472,0.3287671232876712,0.1643835616438356,1.0769230769230769,0.146067415730337,0.1573033707865168,0,0,0,2,20.0,0,0.0,0.0,0.0,3,60.0,50.0,0.6666666666666666,34.5,0.2914494382022472,2.0,1,54.6875,0,0,0,1
8216,2023,Emmanuel Rodriguez,CF,sa3014693,1,Part-Time,45,35.0,50.0,60.0,50.0,60.0,,5.0,15.0,0.0,15.0,,1.0,55.0,1,199.0,136.0,9.0,11.0,0.4822462311557788,0.5684974874371859,1.050743718592965,0.2720588235294117,0.2794117647058823,1.0961538461538465,0.2613065326633166,0.2864321608040201,0,0,0,2,19.0,5,-5.0,-5.0,0.0,2,50.0,50.0,0.7,33.96,0.4007437185929648,2.0,1,79.6875,0,0,0,1
